"","date","Si_load_kg.day","se.pred","month","year","day.month","Q"
"3901",2004-06-05,0.00863043691964544,0.00407063450987501,6,2004,"06-05",0.00785
"3902",2004-06-06,0.00720420112773985,0.00339793570125104,6,2004,"06-06",0.006804167
"3903",2004-06-07,0.00599373754237368,0.00282700807737577,6,2004,"06-07",0.005879167
"3904",2004-06-08,0.00546364015322971,0.00257698218112801,6,2004,"06-08",0.005570833
"3905",2004-06-09,0.00505488062440774,0.00238418653708879,6,2004,"06-09",0.005358333
"3906",2004-06-10,0.00463182080964763,0.00218464601582227,6,2004,"06-10",0.005104167
"3907",2004-06-11,0.00424447745051199,0.00200195152890941,6,2004,"06-11",0.0048625
"3908",2004-06-12,0.00403277707974298,0.00190210086746212,6,2004,"06-12",0.004804167
"3909",2004-06-13,0.00377428028579447,0.0017801781907847,6,2004,"06-13",0.004675
"3910",2004-06-14,0.00352644305139291,0.00166328320521444,6,2004,"06-14",0.004541667
"3911",2004-06-15,0.00272956482395657,0.00128742737740733,6,2004,"06-15",0.004904167
"3912",2004-06-16,0.0680294507648206,0.0320867914972836,6,2004,"06-16",0.08684583
"3913",2004-06-17,0.0564416416780298,0.0266212819290297,6,2004,"06-17",0.04369167
"3914",2004-06-18,0.0305715954056281,0.0144194080136094,6,2004,"06-18",0.02822083
"3915",2004-06-19,0.0156223564691418,0.00736844541718405,6,2004,"06-19",0.0173125
"3916",2004-06-20,0.00724375392927558,0.00341659118768732,6,2004,"06-20",0.009683333
"3917",2004-06-21,0.00542392757690743,0.00255825133526718,6,2004,"06-21",0.008833333
"3918",2004-06-22,0.00462453022417015,0.00218120733605227,6,2004,"06-22",0.009191667
"3919",2004-06-23,0.00391324362925702,0.00184572168374722,6,2004,"06-23",0.009491667
"3920",2004-06-24,0.00358202995393916,0.00168950134062387,6,2004,"06-24",0.008570833
"3921",2004-06-25,0.00333523001364444,0.00157309560550843,6,2004,"06-25",0.007875
"3922",2004-06-26,0.00412847227755042,0.00194723649364781,6,2004,"06-26",0.009654167
"3923",2004-06-27,0.00430564033493519,0.00203079963363164,6,2004,"06-27",0.00995
"3924",2004-06-28,0.00321030265036493,0.00151417232724013,6,2004,"06-28",0.0073
"3925",2004-06-29,0.00344129274465232,0.00162312118556562,6,2004,"06-29",0.005616667
"3926",2004-06-30,0.00442355729646641,0.00208641638367311,6,2004,"06-30",0.005191667
"3927",2004-07-01,0.00397775514884477,0.00187614920675253,7,2004,"07-01",0.00475
"3928",2004-07-02,0.00331754090844209,0.00156475235675337,7,2004,"07-02",0.004029167
"3929",2004-07-03,0.00294677169673962,0.00138987523727408,7,2004,"07-03",0.003641667
"3930",2004-07-04,0.00263726481545787,0.00124389312724656,7,2004,"07-04",0.003316667
"3931",2004-07-05,0.00260974921563447,0.00123091511104137,7,2004,"07-05",0.003341667
"3932",2004-07-06,0.00656827577418974,0.00309799495503307,7,2004,"07-06",0.008629167
"3933",2004-07-07,0.0237822305582805,0.0112171341188967,7,2004,"07-07",0.0329625
"3934",2004-07-08,0.107072262654101,0.050501736061364,7,2004,"07-08",0.0773625
"3935",2004-07-09,0.426042814478109,0.200947483823346,7,2004,"07-09",0.1731917
"3936",2004-07-10,0.916753329256586,0.432396154894552,7,2004,"07-10",0.3483458
"3937",2004-07-11,0.624118048238138,0.294371708993196,7,2004,"07-11",0.2509083
"3938",2004-07-12,0.208660052359956,0.0984166639391484,7,2004,"07-12",0.0946
"3939",2004-07-13,0.102654919257757,0.0484182505277179,7,2004,"07-13",0.0497
"3940",2004-07-14,0.0479600863230469,0.0226208689433535,7,2004,"07-14",0.02556667
"3941",2004-07-15,0.031740098353342,0.0149705444703313,7,2004,"07-15",0.01940833
"3942",2004-07-16,0.0437601806013801,0.020639940129666,7,2004,"07-16",0.02675833
"3943",2004-07-17,0.113851226847954,0.0536991043806769,7,2004,"07-17",0.06846667
"3944",2004-07-18,0.137167252266736,0.0646963480412813,7,2004,"07-18",0.07648333
"3945",2004-07-19,0.163840874133779,0.0772772366667673,7,2004,"07-19",0.09935
"3946",2004-07-20,0.147373220247375,0.0695100980119348,7,2004,"07-20",0.07525417
"3947",2004-07-21,0.123497138291409,0.0582486979141804,7,2004,"07-21",0.06284167
"3948",2004-07-22,0.0971145332564834,0.0458050703764933,7,2004,"07-22",0.05050417
"3949",2004-07-23,0.0873641073995762,0.0412061815428635,7,2004,"07-23",0.04704167
"3950",2004-07-24,0.0569425218155189,0.0268575272074504,7,2004,"07-24",0.031175
"3951",2004-07-25,0.0377349401027679,0.0177980733583421,7,2004,"07-25",0.0211875
"3952",2004-07-26,0.0317577975353739,0.0149788924719268,7,2004,"07-26",0.01848333
"3953",2004-07-27,0.0317938204869021,0.0149958830682319,7,2004,"07-27",0.01927917
"3954",2004-07-28,0.0574113876669085,0.0270786726179248,7,2004,"07-28",0.0332875
"3955",2004-07-29,0.114177210406587,0.0538528578853697,7,2004,"07-29",0.054125
"3956",2004-07-30,0.113570296918587,0.0535666008845061,7,2004,"07-30",0.051975
"3957",2004-07-31,0.570517403194768,0.269090412403397,7,2004,"07-31",0.2485875
"3958",2004-08-01,0.641791498877527,0.302707574112319,8,2004,"08-01",0.2197667
"3959",2004-08-02,0.404831009073408,0.190942717216388,8,2004,"08-02",0.1342042
"3960",2004-08-03,0.394471138414117,0.18605637746138,8,2004,"08-03",0.1939458
"3961",2004-08-04,0.239751245339728,0.11308114550306,8,2004,"08-04",0.1306792
"3962",2004-08-05,0.14164488423519,0.0668082693012374,8,2004,"08-05",0.0695125
"3963",2004-08-06,0.0989037620177195,0.0466489785597476,8,2004,"08-06",0.0462125
"3964",2004-08-07,0.0722966184305245,0.0340994451000111,8,2004,"08-07",0.032625
"3965",2004-08-08,0.0547593523110645,0.0258278128130946,8,2004,"08-08",0.02404167
"3966",2004-08-09,0.0493191553433907,0.0232618878520162,8,2004,"08-09",0.02124583
"3967",2004-08-10,0.048011796560358,0.0226452586096557,8,2004,"08-10",0.02035
"3968",2004-08-11,0.0555954364769766,0.0262221605258013,8,2004,"08-11",0.02331667
"3969",2004-08-12,0.0465359146003327,0.0219491436742339,8,2004,"08-12",0.02343333
"3970",2004-08-13,0.0991708086401831,0.0467749338511502,8,2004,"08-13",0.06357917
"3971",2004-08-14,0.264312284189372,0.124665612578204,8,2004,"08-14",0.15325
"3972",2004-08-15,0.180326444079827,0.0850528256157564,8,2004,"08-15",0.0867375
"3973",2004-08-16,0.129170847215717,0.0609247611959477,8,2004,"08-16",0.05420417
"3974",2004-08-17,0.10773187569695,0.0508128493503415,8,2004,"08-17",0.04055
"3975",2004-08-18,0.097814681907091,0.04613530270259,8,2004,"08-18",0.0333375
"3976",2004-08-19,0.0856685944398171,0.0404064753831179,8,2004,"08-19",0.02906667
"3977",2004-08-20,0.0788047129160675,0.0371690549300852,8,2004,"08-20",0.02669167
"3978",2004-08-21,0.0763158703081362,0.0359951666665107,8,2004,"08-21",0.0258625
"3979",2004-08-22,0.0720759425915298,0.0339953610664829,8,2004,"08-22",0.02441667
"3980",2004-08-23,0.071002451471471,0.0334890379173722,8,2004,"08-23",0.02408333
"3981",2004-08-24,0.0753753985213022,0.0355515834566808,8,2004,"08-24",0.02567083
"3982",2004-08-25,0.0825851224290425,0.0389521240340314,8,2004,"08-25",0.02828333
"3983",2004-08-26,0.0910052734803405,0.0429235750471027,8,2004,"08-26",0.0313625
"3984",2004-08-27,0.0846997451489182,0.0399495076310655,8,2004,"08-27",0.02914583
"3985",2004-08-28,0.0755985110037238,0.035656816758191,8,2004,"08-28",0.0259375
"3986",2004-08-29,0.0736803676333715,0.034752104671081,8,2004,"08-29",0.0253
"3987",2004-08-30,0.0748456726826969,0.0353017328060735,8,2004,"08-30",0.0257625
"3988",2004-08-31,0.0808116944371779,0.0381156684464782,8,2004,"08-31",0.02795417
"3989",2004-09-01,0.0850999830843674,0.0401382839777754,9,2004,"09-01",0.02955833
"3990",2004-09-02,0.0943777733479771,0.0445142493633127,9,2004,"09-02",0.03300417
"3991",2004-09-03,0.0901174027530357,0.0425048016690542,9,2004,"09-03",0.0315
"3992",2004-09-04,0,0,9,2004,"09-04",0
"3993",2004-09-05,0,0,9,2004,"09-05",0
"3994",2004-09-06,0,0,9,2004,"09-06",0
"3995",2004-09-07,0,0,9,2004,"09-07",0
"3996",2004-09-08,0,0,9,2004,"09-08",0
"3997",2004-09-09,0,0,9,2004,"09-09",0
"3998",2004-09-10,0,0,9,2004,"09-10",0
"3999",2004-09-11,0,0,9,2004,"09-11",0
"4000",2004-09-12,0,0,9,2004,"09-12",0
"4001",2004-09-13,0,0,9,2004,"09-13",0
"4002",2004-09-14,0,0,9,2004,"09-14",0
"4003",2004-09-15,0,0,9,2004,"09-15",0
"4004",2004-09-16,0,0,9,2004,"09-16",0
"4005",2004-09-17,0,0,9,2004,"09-17",0
"4006",2004-09-18,0,0,9,2004,"09-18",0
"4007",2004-09-19,0,0,9,2004,"09-19",0
"4008",2004-09-20,0,0,9,2004,"09-20",0
"4009",2004-09-21,0,0,9,2004,"09-21",0
"4010",2004-09-22,0,0,9,2004,"09-22",0
"4011",2004-09-23,0,0,9,2004,"09-23",0
"4012",2004-09-24,0,0,9,2004,"09-24",0
"4013",2004-09-25,0,0,9,2004,"09-25",0
"4014",2004-09-26,0,0,9,2004,"09-26",0
"4015",2004-09-27,0,0,9,2004,"09-27",0
"4016",2004-09-28,0,0,9,2004,"09-28",0
"4017",2004-09-29,0,0,9,2004,"09-29",0
"4018",2004-09-30,0,0,9,2004,"09-30",0
"4019",2004-10-01,0,0,10,2004,"10-01",0
"4020",2004-10-02,0,0,10,2004,"10-02",0
"4021",2004-10-03,0,0,10,2004,"10-03",0
"4022",2004-10-04,0,0,10,2004,"10-04",0
"4023",2004-10-05,0,0,10,2004,"10-05",0
"4024",2004-10-06,0,0,10,2004,"10-06",0
"4025",2004-10-07,0,0,10,2004,"10-07",0
"4026",2004-10-08,0,0,10,2004,"10-08",0
"4027",2004-10-09,0,0,10,2004,"10-09",0
"4028",2004-10-10,0,0,10,2004,"10-10",0
"4029",2004-10-11,0,0,10,2004,"10-11",0
"4030",2004-10-12,0,0,10,2004,"10-12",0
"4031",2004-10-13,0,0,10,2004,"10-13",0
"4032",2004-10-14,0,0,10,2004,"10-14",0
"4033",2004-10-15,0,0,10,2004,"10-15",0
"4034",2004-10-16,0,0,10,2004,"10-16",0
"4035",2004-10-17,0,0,10,2004,"10-17",0
"4036",2004-10-18,0,0,10,2004,"10-18",0
"4037",2004-10-19,0,0,10,2004,"10-19",0
"4038",2004-10-20,0,0,10,2004,"10-20",0
"4039",2004-10-21,0,0,10,2004,"10-21",0
"4040",2004-10-22,0,0,10,2004,"10-22",0
"4041",2004-10-23,0,0,10,2004,"10-23",0
"4042",2004-10-24,0,0,10,2004,"10-24",0
"4043",2004-10-25,0,0,10,2004,"10-25",0
"4044",2004-10-26,0,0,10,2004,"10-26",0
"4045",2004-10-27,0,0,10,2004,"10-27",0
"4046",2004-10-28,0,0,10,2004,"10-28",0
"4047",2004-10-29,0,0,10,2004,"10-29",0
"4048",2004-10-30,0,0,10,2004,"10-30",0
"4049",2004-10-31,0,0,10,2004,"10-31",0
"4050",2004-11-01,0,0,11,2004,"11-01",0
"4051",2004-11-02,0,0,11,2004,"11-02",0
"4052",2004-11-03,0,0,11,2004,"11-03",0
"4053",2004-11-04,0,0,11,2004,"11-04",0
"4054",2004-11-05,0,0,11,2004,"11-05",0
"4055",2004-11-06,0,0,11,2004,"11-06",0
"4056",2004-11-07,0,0,11,2004,"11-07",0
"4057",2004-11-08,0,0,11,2004,"11-08",0
"4058",2004-11-09,0,0,11,2004,"11-09",0
"4059",2004-11-10,0,0,11,2004,"11-10",0
"4060",2004-11-11,0,0,11,2004,"11-11",0
"4061",2004-11-12,0,0,11,2004,"11-12",0
"4062",2004-11-13,0,0,11,2004,"11-13",0
"4063",2004-11-14,0,0,11,2004,"11-14",0
"4064",2004-11-15,0,0,11,2004,"11-15",0
"4065",2004-11-16,0,0,11,2004,"11-16",0
"4066",2004-11-17,0,0,11,2004,"11-17",0
"4067",2004-11-18,0,0,11,2004,"11-18",0
"4068",2004-11-19,0,0,11,2004,"11-19",0
"4069",2004-11-20,0,0,11,2004,"11-20",0
"4070",2004-11-21,0,0,11,2004,"11-21",0
"4071",2004-11-22,0,0,11,2004,"11-22",0
"4072",2004-11-23,0,0,11,2004,"11-23",0
"4073",2004-11-24,0,0,11,2004,"11-24",0
"4074",2004-11-25,0,0,11,2004,"11-25",0
"4075",2004-11-26,0,0,11,2004,"11-26",0
"4076",2004-11-27,0,0,11,2004,"11-27",0
"4077",2004-11-28,0,0,11,2004,"11-28",0
"4078",2004-11-29,0,0,11,2004,"11-29",0
"4079",2004-11-30,0,0,11,2004,"11-30",0
"4080",2004-12-01,0,0,12,2004,"12-01",0
"4081",2004-12-02,0,0,12,2004,"12-02",0
"4082",2004-12-03,0,0,12,2004,"12-03",0
"4083",2004-12-04,0,0,12,2004,"12-04",0
"4084",2004-12-05,0,0,12,2004,"12-05",0
"4085",2004-12-06,0,0,12,2004,"12-06",0
"4086",2004-12-07,0,0,12,2004,"12-07",0
"4087",2004-12-08,0,0,12,2004,"12-08",0
"4088",2004-12-09,0,0,12,2004,"12-09",0
"4089",2004-12-10,0,0,12,2004,"12-10",0
"4090",2004-12-11,0,0,12,2004,"12-11",0
"4091",2004-12-12,0,0,12,2004,"12-12",0
"4092",2004-12-13,0,0,12,2004,"12-13",0
"4093",2004-12-14,0,0,12,2004,"12-14",0
"4094",2004-12-15,0,0,12,2004,"12-15",0
"4095",2004-12-16,0,0,12,2004,"12-16",0
"4096",2004-12-17,0,0,12,2004,"12-17",0
"4097",2004-12-18,0,0,12,2004,"12-18",0
"4098",2004-12-19,0,0,12,2004,"12-19",0
"4099",2004-12-20,0,0,12,2004,"12-20",0
"4100",2004-12-21,0,0,12,2004,"12-21",0
"4101",2004-12-22,0,0,12,2004,"12-22",0
"4102",2004-12-23,0,0,12,2004,"12-23",0
"4103",2004-12-24,0,0,12,2004,"12-24",0
"4104",2004-12-25,0,0,12,2004,"12-25",0
"4105",2004-12-26,0,0,12,2004,"12-26",0
"4106",2004-12-27,0,0,12,2004,"12-27",0
"4107",2004-12-28,0,0,12,2004,"12-28",0
"4108",2004-12-29,0,0,12,2004,"12-29",0
"4109",2004-12-30,0,0,12,2004,"12-30",0
"4110",2004-12-31,0,0,12,2004,"12-31",0
"4111",2005-01-01,0,0,1,2005,"01-01",0
"4112",2005-01-02,0,0,1,2005,"01-02",0
"4113",2005-01-03,0,0,1,2005,"01-03",0
"4114",2005-01-04,0,0,1,2005,"01-04",0
"4115",2005-01-05,0,0,1,2005,"01-05",0
"4116",2005-01-06,0,0,1,2005,"01-06",0
"4117",2005-01-07,0,0,1,2005,"01-07",0
"4118",2005-01-08,0,0,1,2005,"01-08",0
"4119",2005-01-09,0,0,1,2005,"01-09",0
"4120",2005-01-10,0,0,1,2005,"01-10",0
"4121",2005-01-11,0,0,1,2005,"01-11",0
"4122",2005-01-12,0,0,1,2005,"01-12",0
"4123",2005-01-13,0,0,1,2005,"01-13",0
"4124",2005-01-14,0,0,1,2005,"01-14",0
"4125",2005-01-15,0,0,1,2005,"01-15",0
"4126",2005-01-16,0,0,1,2005,"01-16",0
"4127",2005-01-17,0,0,1,2005,"01-17",0
"4128",2005-01-18,0,0,1,2005,"01-18",0
"4129",2005-01-19,0,0,1,2005,"01-19",0
"4130",2005-01-20,0,0,1,2005,"01-20",0
"4131",2005-01-21,0,0,1,2005,"01-21",0
"4132",2005-01-22,0,0,1,2005,"01-22",0
"4133",2005-01-23,0,0,1,2005,"01-23",0
"4134",2005-01-24,0,0,1,2005,"01-24",0
"4135",2005-01-25,0,0,1,2005,"01-25",0
"4136",2005-01-26,0,0,1,2005,"01-26",0
"4137",2005-01-27,0,0,1,2005,"01-27",0
"4138",2005-01-28,0,0,1,2005,"01-28",0
"4139",2005-01-29,0,0,1,2005,"01-29",0
"4140",2005-01-30,0,0,1,2005,"01-30",0
"4141",2005-01-31,0,0,1,2005,"01-31",0
"4142",2005-02-01,0,0,2,2005,"02-01",0
"4143",2005-02-02,0,0,2,2005,"02-02",0
"4144",2005-02-03,0,0,2,2005,"02-03",0
"4145",2005-02-04,0,0,2,2005,"02-04",0
"4146",2005-02-05,0,0,2,2005,"02-05",0
"4147",2005-02-06,0,0,2,2005,"02-06",0
"4148",2005-02-07,0,0,2,2005,"02-07",0
"4149",2005-02-08,0,0,2,2005,"02-08",0
"4150",2005-02-09,0,0,2,2005,"02-09",0
"4151",2005-02-10,0,0,2,2005,"02-10",0
"4152",2005-02-11,0,0,2,2005,"02-11",0
"4153",2005-02-12,0,0,2,2005,"02-12",0
"4154",2005-02-13,0,0,2,2005,"02-13",0
"4155",2005-02-14,0,0,2,2005,"02-14",0
"4156",2005-02-15,0,0,2,2005,"02-15",0
"4157",2005-02-16,0,0,2,2005,"02-16",0
"4158",2005-02-17,0,0,2,2005,"02-17",0
"4159",2005-02-18,0,0,2,2005,"02-18",0
"4160",2005-02-19,0,0,2,2005,"02-19",0
"4161",2005-02-20,0,0,2,2005,"02-20",0
"4162",2005-02-21,0,0,2,2005,"02-21",0
"4163",2005-02-22,0,0,2,2005,"02-22",0
"4164",2005-02-23,0,0,2,2005,"02-23",0
"4165",2005-02-24,0,0,2,2005,"02-24",0
"4166",2005-02-25,0,0,2,2005,"02-25",0
"4167",2005-02-26,0,0,2,2005,"02-26",0
"4168",2005-02-27,0,0,2,2005,"02-27",0
"4169",2005-02-28,0,0,2,2005,"02-28",0
"4170",2005-03-01,0,0,3,2005,"03-01",0
"4171",2005-03-02,0,0,3,2005,"03-02",0
"4172",2005-03-03,0,0,3,2005,"03-03",0
"4173",2005-03-04,0,0,3,2005,"03-04",0
"4174",2005-03-05,0,0,3,2005,"03-05",0
"4175",2005-03-06,0,0,3,2005,"03-06",0
"4176",2005-03-07,0,0,3,2005,"03-07",0
"4177",2005-03-08,0,0,3,2005,"03-08",0
"4178",2005-03-09,0,0,3,2005,"03-09",0
"4179",2005-03-10,0,0,3,2005,"03-10",0
"4180",2005-03-11,0,0,3,2005,"03-11",0
"4181",2005-03-12,0,0,3,2005,"03-12",0
"4182",2005-03-13,0,0,3,2005,"03-13",0
"4183",2005-03-14,0,0,3,2005,"03-14",0
"4184",2005-03-15,0,0,3,2005,"03-15",0
"4185",2005-03-16,0,0,3,2005,"03-16",0
"4186",2005-03-17,0,0,3,2005,"03-17",0
"4187",2005-03-18,0,0,3,2005,"03-18",0
"4188",2005-03-19,0,0,3,2005,"03-19",0
"4189",2005-03-20,0,0,3,2005,"03-20",0
"4190",2005-03-21,0,0,3,2005,"03-21",0
"4191",2005-03-22,0,0,3,2005,"03-22",0
"4192",2005-03-23,0,0,3,2005,"03-23",0
"4193",2005-03-24,0,0,3,2005,"03-24",0
"4194",2005-03-25,0,0,3,2005,"03-25",0
"4195",2005-03-26,0,0,3,2005,"03-26",0
"4196",2005-03-27,0,0,3,2005,"03-27",0
"4197",2005-03-28,0,0,3,2005,"03-28",0
"4198",2005-03-29,0,0,3,2005,"03-29",0
"4199",2005-03-30,0,0,3,2005,"03-30",0
"4200",2005-03-31,0,0,3,2005,"03-31",0
"4201",2005-04-01,0,0,4,2005,"04-01",0
"4202",2005-04-02,0,0,4,2005,"04-02",0
"4203",2005-04-03,0,0,4,2005,"04-03",0
"4204",2005-04-04,0,0,4,2005,"04-04",0
"4205",2005-04-05,0,0,4,2005,"04-05",0
"4206",2005-04-06,0,0,4,2005,"04-06",0
"4207",2005-04-07,0,0,4,2005,"04-07",0
"4208",2005-04-08,0,0,4,2005,"04-08",0
"4209",2005-04-09,0,0,4,2005,"04-09",0
"4210",2005-04-10,0,0,4,2005,"04-10",0
"4211",2005-04-11,0,0,4,2005,"04-11",0
"4212",2005-04-12,0,0,4,2005,"04-12",0
"4213",2005-04-13,0,0,4,2005,"04-13",0
"4214",2005-04-14,0,0,4,2005,"04-14",0
"4215",2005-04-15,0,0,4,2005,"04-15",0
"4216",2005-04-16,0,0,4,2005,"04-16",0
"4217",2005-04-17,0,0,4,2005,"04-17",0
"4218",2005-04-18,0,0,4,2005,"04-18",0
"4219",2005-04-19,0,0,4,2005,"04-19",0
"4220",2005-04-20,0,0,4,2005,"04-20",0
"4221",2005-04-21,0,0,4,2005,"04-21",0
"4222",2005-04-22,0,0,4,2005,"04-22",0
"4223",2005-04-23,0,0,4,2005,"04-23",0
"4224",2005-04-24,0,0,4,2005,"04-24",0
"4225",2005-04-25,0,0,4,2005,"04-25",0
"4226",2005-04-26,0,0,4,2005,"04-26",0
"4227",2005-04-27,0,0,4,2005,"04-27",0
"4228",2005-04-28,0,0,4,2005,"04-28",0
"4229",2005-04-29,0,0,4,2005,"04-29",0
"4230",2005-04-30,0,0,4,2005,"04-30",0
"4231",2005-05-01,0,0,5,2005,"05-01",0
"4232",2005-05-02,0,0,5,2005,"05-02",0
"4233",2005-05-03,0,0,5,2005,"05-03",0
"4234",2005-05-04,0,0,5,2005,"05-04",0
"4235",2005-05-05,0,0,5,2005,"05-05",0
"4236",2005-05-06,0,0,5,2005,"05-06",0
"4237",2005-05-07,0,0,5,2005,"05-07",0
"4238",2005-05-08,0,0,5,2005,"05-08",0
"4239",2005-05-09,0,0,5,2005,"05-09",0
"4240",2005-05-10,0,0,5,2005,"05-10",0
"4241",2005-05-11,0.0551769222234388,0.0260247639653273,5,2005,"05-11",0.02977579
"4242",2005-05-12,0.208818005846867,0.0984911643289616,5,2005,"05-12",0.1309896
"4243",2005-05-13,0.286471023056879,0.135117010111052,5,2005,"05-13",0.4211166
"4244",2005-05-14,0.127085318575498,0.0599411001213985,5,2005,"05-14",0.2604917
"4245",2005-05-15,0.037158350005499,0.0175261186971994,5,2005,"05-15",0.07115406
"4246",2005-05-16,0.0229306135373121,0.0108154601750365,5,2005,"05-16",0.03792188
"4247",2005-05-17,0.0578153439935686,0.0272692027821673,5,2005,"05-17",0.07316479
"4248",2005-05-18,0.0768038907847179,0.0362253465533455,5,2005,"05-18",0.1451608
"4249",2005-05-19,0.0360567011187554,0.0170065146472659,5,2005,"05-19",0.1311846
"4250",2005-05-20,0.0430271415234401,0.0202941946945818,5,2005,"05-20",0.09633542
"4251",2005-05-21,0.103083350634158,0.0486203246013864,5,2005,"05-21",0.2239085
"4252",2005-05-22,0.0632988003144952,0.0298555314629953,5,2005,"05-22",0.1485801
"4253",2005-05-23,0.0451130019321029,0.0212780122511364,5,2005,"05-23",0.07910073
"4254",2005-05-24,0.0520711426586173,0.024559891028495,5,2005,"05-24",0.08811615
"4255",2005-05-25,0.0253127851554583,0.0119390359670334,5,2005,"05-25",0.03647333
"4256",2005-05-26,0.0207481655526349,0.00978608609291885,5,2005,"05-26",0.02396437
"4257",2005-05-27,0.0146655475389333,0.00691715662532724,5,2005,"05-27",0.0159276
"4258",2005-05-28,0.0127449035146452,0.00601126507901912,5,2005,"05-28",0.01166531
"4259",2005-05-29,0.0119159507768781,0.00562028097788644,5,2005,"05-29",0.009966354
"4260",2005-05-30,0.00958133348458229,0.00451913467372448,5,2005,"05-30",0.007661458
"4261",2005-05-31,0.00673272733322267,0.00317556022752564,5,2005,"05-31",0.005383646
"4262",2005-06-01,0.0060806526034774,0.00286800246160577,6,2005,"06-01",0.004999583
"4263",2005-06-02,0.00370458046416782,0.00174730355165725,6,2005,"06-02",0.003570417
"4264",2005-06-03,0.00193023742039125,0.000910416370440205,6,2005,"06-03",0.001959167
"4265",2005-06-04,0.00102737243315349,0.000484570795178314,6,2005,"06-04",0.001099375
"4266",2005-06-05,0.000792701194568654,0.000373885687210709,6,2005,"06-05",0.000859167
"4267",2005-06-06,0.00113013044763459,0.000533037671630517,6,2005,"06-06",0.001241771
"4268",2005-06-07,0.000684533777732076,0.000322867410393606,6,2005,"06-07",0.000761563
"4269",2005-06-08,0.000280644580859567,0.000132368908607154,6,2005,"06-08",0.000316146
"4270",2005-06-09,0.000178448861544085,8.41672444642699e-05,6,2005,"06-09",0.000203646
"4271",2005-06-10,0.00027472070484992,0.000129574851441613,6,2005,"06-10",0.000317708
"4272",2005-06-11,0.00120644927173566,0.000569034231483903,6,2005,"06-11",0.001415938
"4273",2005-06-12,0.00222704869253052,0.00105041046558732,6,2005,"06-12",0.002594479
"4274",2005-06-13,0.00225563728096597,0.00106389456792854,6,2005,"06-13",0.002603958
"4275",2005-06-14,0.00128133647492326,0.000604355552580585,6,2005,"06-14",0.001463333
"4276",2005-06-15,0.000539331415348423,0.000254381219863805,6,2005,"06-15",0.000609583
"4277",2005-06-16,0.000259981330299178,0.000122622873545378,6,2005,"06-16",0.000291042
"4278",2005-06-17,0.000262782350654817,0.000123944003660653,6,2005,"06-17",0.000290417
"4279",2005-06-18,0.000124527332528382,5.87345996422089e-05,6,2005,"06-18",0.000135833
"4280",2005-06-19,6.38965749629287e-05,3.01374780360018e-05,6,2005,"06-19",6.88e-05
"4281",2005-06-20,5.71044867158477e-05,2.69339196217401e-05,6,2005,"06-20",6.07e-05
"4282",2005-06-21,5.54617254797953e-05,2.61590943560878e-05,6,2005,"06-21",5.82e-05
"4283",2005-06-22,3.81299824609265e-05,1.79843991574824e-05,6,2005,"06-22",3.95e-05
"4284",2005-06-23,2.47392367579372e-05,1.16685159549216e-05,6,2005,"06-23",2.53e-05
"4285",2005-06-24,2.73376177629407e-05,1.28940691322694e-05,6,2005,"06-24",2.76e-05
"4286",2005-06-25,1.98659338467691e-05,9.36997241744215e-06,6,2005,"06-25",1.98e-05
"4287",2005-06-26,0,0,6,2005,"06-26",0
"4288",2005-06-27,0,0,6,2005,"06-27",0
"4289",2005-06-28,0,0,6,2005,"06-28",0
"4290",2005-06-29,0,0,6,2005,"06-29",0
"4291",2005-06-30,0,0,6,2005,"06-30",0
"4292",2005-07-01,4.29212754793068e-06,2.02442618839158e-06,7,2005,"07-01",3.96e-06
"4293",2005-07-02,1.02983928236888e-06,4.85734310031651e-07,7,2005,"07-02",9.38e-07
"4294",2005-07-03,1.33452931314915e-05,6.29444502882467e-06,7,2005,"07-03",1.2e-05
"4295",2005-07-04,4.81024184581037e-06,2.26880013615869e-06,7,2005,"07-04",4.27e-06
"4296",2005-07-05,8.0790032089649e-06,3.81054511770356e-06,7,2005,"07-05",7.08e-06
"4297",2005-07-06,0.00102704662041704,0.000484417122243664,7,2005,"07-06",0.000889688
"4298",2005-07-07,0.00249089514009277,0.00117485636151989,7,2005,"07-07",0.001690312
"4299",2005-07-08,0.00359370774911009,0.00169500929305602,7,2005,"07-08",0.00190875
"4300",2005-07-09,0.0210578864202954,0.00993216913182705,7,2005,"07-09",0.008584271
"4301",2005-07-10,0.0372926442764982,0.0175894599740198,7,2005,"07-10",0.0114499
"4302",2005-07-11,0.0911883221115262,0.0430099118203191,7,2005,"07-11",0.02627875
"4303",2005-07-12,0.608014428723411,0.286776270901142,7,2005,"07-12",0.1816945
"4304",2005-07-13,0.452008734539651,0.213194577599395,7,2005,"07-13",0.1558803
"4305",2005-07-14,0.0539105816238542,0.0254274813718828,7,2005,"07-14",0.01833104
